idcolumna,idgrupo,nombre,texto,campo,tipo,orden,imagenes,usarEtiquetasIni,tabla,desglosable,actualizable,campoVisualizacion,anchoPropio,tablaorigen,parteSql,parteSqlIdgestorbasedatos,parteSqlResto,verColumnaDefecto,visibleDashboard,disponible
3833,78,fechaproximaactuacion,F. Próxima Actuación,fechaproximaactuacion,6,184,,0,,0,0,,150,,,,,0,False,True
3834,78,descripcionproximaactu,Descripción Próxima Act.,descripcionproximaactu,0,185,,0,,0,0,,250,,,,,0,False,True
3835,78,fechaaltames,F. Alta Mes,fechaaltames,0,201,,0,,0,0,,100,,,,,0,False,True
3836,78,fechaaltaano,Año Alta,fechaaltaano,0,202,,0,,0,0,,100,,,,,0,False,True
3837,78,fechabajames,Mes Baja,fechabajames,0,203,,0,,0,0,,100,,,,,0,False,True
3838,78,fechabajaano,Año Baja,fechabajaano,0,204,,0,,0,0,,100,,,,,0,False,True
3839,78,1,Campo perfil 1,1,17,501,,0,,,,,100,,,,,0,False,True
3840,78,2,Campo perfil 2,2,17,502,,0,,,,,100,,,,,0,False,True
3841,78,3,Campo perfil 3,3,17,503,,0,,,,,100,,,,,0,False,True
3842,78,4,Campo perfil 4,4,17,504,,0,,,,,100,,,,,0,False,True
3843,78,5,Campo perfil 5,5,17,505,,0,,,,,100,,,,,0,False,True
3844,78,6,Campo perfil 6,6,17,506,,0,,,,,100,,,,,0,False,True
3845,78,7,Campo perfil 7,7,17,507,,0,,,,,100,,,,,0,False,True
3846,78,8,Campo perfil 8,8,17,508,,0,,,,,100,,,,,0,False,True
3847,78,9,Campo perfil 9,9,17,509,,0,,,,,100,,,,,0,False,True
3848,78,10,Campo perfil 10,10,17,510,,0,,,,,100,,,,,0,False,True
3849,78,11,Campo perfil 11,11,17,511,,0,,,,,100,,,,,0,False,True
3850,78,12,Campo perfil 12,12,17,512,,0,,,,,100,,,,,0,False,True
3851,78,13,Campo perfil 13,13,17,513,,0,,,,,100,,,,,0,False,True
3852,78,14,Campo perfil 14,14,17,514,,0,,,,,100,,,,,0,False,True
3853,78,15,Campo perfil 15,15,17,515,,0,,,,,100,,,,,0,False,True
3854,78,16,Campo perfil 16,16,17,516,,0,,,,,100,,,,,0,False,True
3855,78,17,Campo perfil 17,17,17,517,,0,,,,,100,,,,,0,False,True
3856,78,18,Campo perfil 18,18,17,518,,0,,,,,100,,,,,0,False,True
3857,78,19,Campo perfil 19,19,17,519,,0,,,,,100,,,,,0,False,True
3858,78,20,Campo perfil 20,20,17,520,,0,,,,,100,,,,,0,False,True
3859,78,21,Campo perfil 21,21,17,521,,0,,,,,100,,,,,0,False,True
3860,78,22,Campo perfil 22,22,17,522,,0,,,,,100,,,,,0,False,True
3861,78,23,Campo perfil 23,23,17,523,,0,,,,,100,,,,,0,False,True
3862,78,24,Campo perfil 24,24,17,524,,0,,,,,100,,,,,0,False,True
3863,78,25,Campo perfil 25,25,17,525,,0,,,,,100,,,,,0,False,True
3864,78,26,Campo perfil 26,26,17,526,,0,,,,,100,,,,,0,False,True
3865,78,27,Campo perfil 27,27,17,527,,0,,,,,100,,,,,0,False,True
3866,78,28,Campo perfil 28,28,17,528,,0,,,,,100,,,,,0,False,True
3867,78,29,Campo perfil 29,29,17,529,,0,,,,,100,,,,,0,False,True
3868,78,30,Campo perfil 30,30,17,530,,0,,,,,100,,,,,0,False,True
3869,62,31,Campo perfil 31,31,17,531,,0,,,,,100,,,,,0,False,True
3870,62,32,Campo perfil 32,32,17,532,,0,,,,,100,,,,,0,False,True
3871,62,33,Campo perfil 33,33,17,533,,0,,,,,100,,,,,0,False,True
3872,62,34,Campo perfil 34,34,17,534,,0,,,,,100,,,,,0,False,True
3873,62,35,Campo perfil 35,35,17,535,,0,,,,,100,,,,,0,False,True
3874,62,36,Campo perfil 36,36,17,536,,0,,,,,100,,,,,0,False,True
3875,62,37,Campo perfil 37,37,17,537,,0,,,,,100,,,,,0,False,True
3876,62,38,Campo perfil 38,38,17,538,,0,,,,,100,,,,,0,False,True
3877,62,39,Campo perfil 39,39,17,539,,0,,,,,100,,,,,0,False,True
3878,62,40,Campo perfil 40,40,17,540,,0,,,,,100,,,,,0,False,True
3879,62,41,Campo perfil 41,41,17,541,,0,,,,,100,,,,,0,False,True
3880,62,42,Campo perfil 42,42,17,542,,0,,,,,100,,,,,0,False,True
3881,62,43,Campo perfil 43,43,17,543,,0,,,,,100,,,,,0,False,True
3882,62,44,Campo perfil 44,44,17,544,,0,,,,,100,,,,,0,False,True
3883,62,45,Campo perfil 45,45,17,545,,0,,,,,100,,,,,0,False,True
3884,63,31,Campo perfil 31,31,17,531,,0,,,,,100,,,,,0,False,True
3885,63,32,Campo perfil 32,32,17,532,,0,,,,,100,,,,,0,False,True
3886,63,33,Campo perfil 33,33,17,533,,0,,,,,100,,,,,0,False,True
3887,63,34,Campo perfil 34,34,17,534,,0,,,,,100,,,,,0,False,True
3888,63,35,Campo perfil 35,35,17,535,,0,,,,,100,,,,,0,False,True
3889,63,36,Campo perfil 36,36,17,536,,0,,,,,100,,,,,0,False,True
3890,63,37,Campo perfil 37,37,17,537,,0,,,,,100,,,,,0,False,True
3891,63,38,Campo perfil 38,38,17,538,,0,,,,,100,,,,,0,False,True
3892,63,39,Campo perfil 39,39,17,539,,0,,,,,100,,,,,0,False,True
3893,63,40,Campo perfil 40,40,17,540,,0,,,,,100,,,,,0,False,True
3894,63,41,Campo perfil 41,41,17,541,,0,,,,,100,,,,,0,False,True
3895,63,42,Campo perfil 42,42,17,542,,0,,,,,100,,,,,0,False,True
3896,63,43,Campo perfil 43,43,17,543,,0,,,,,100,,,,,0,False,True
3897,63,44,Campo perfil 44,44,17,544,,0,,,,,100,,,,,0,False,True
3898,63,45,Campo perfil 45,45,17,545,,0,,,,,100,,,,,0,False,True
3899,4,31,Campo perfil 31,31,17,531,,0,,,,,100,,,,,0,False,True
3900,4,32,Campo perfil 32,32,17,532,,0,,,,,100,,,,,0,False,True
3901,4,33,Campo perfil 33,33,17,533,,0,,,,,100,,,,,0,False,True
3902,4,34,Campo perfil 34,34,17,534,,0,,,,,100,,,,,0,False,True
3903,4,35,Campo perfil 35,35,17,535,,0,,,,,100,,,,,0,False,True
3904,4,36,Campo perfil 36,36,17,536,,0,,,,,100,,,,,0,False,True
3905,4,37,Campo perfil 37,37,17,537,,0,,,,,100,,,,,0,False,True
3906,4,38,Campo perfil 38,38,17,538,,0,,,,,100,,,,,0,False,True
3907,4,39,Campo perfil 39,39,17,539,,0,,,,,100,,,,,0,False,True
3908,4,40,Campo perfil 40,40,17,540,,0,,,,,100,,,,,0,False,True
3909,4,41,Campo perfil 41,41,17,541,,0,,,,,100,,,,,0,False,True
3910,4,42,Campo perfil 42,42,17,542,,0,,,,,100,,,,,0,False,True
3911,4,43,Campo perfil 43,43,17,543,,0,,,,,100,,,,,0,False,True
3912,4,44,Campo perfil 44,44,17,544,,0,,,,,100,,,,,0,False,True
3913,4,45,Campo perfil 45,45,17,545,,0,,,,,100,,,,,0,False,True
3914,1,31,Campo perfil 31,31,17,531,,0,,,,,100,,,,,0,False,True
3915,1,32,Campo perfil 32,32,17,532,,0,,,,,100,,,,,0,False,True
3916,1,33,Campo perfil 33,33,17,533,,0,,,,,100,,,,,0,False,True
3917,1,34,Campo perfil 34,34,17,534,,0,,,,,100,,,,,0,False,True
3918,1,35,Campo perfil 35,35,17,535,,0,,,,,100,,,,,0,False,True
3919,1,36,Campo perfil 36,36,17,536,,0,,,,,100,,,,,0,False,True
3920,1,37,Campo perfil 37,37,17,537,,0,,,,,100,,,,,0,False,True
3921,1,38,Campo perfil 38,38,17,538,,0,,,,,100,,,,,0,False,True
3922,1,39,Campo perfil 39,39,17,539,,0,,,,,100,,,,,0,False,True
3923,1,40,Campo perfil 40,40,17,540,,0,,,,,100,,,,,0,False,True
3924,1,41,Campo perfil 41,41,17,541,,0,,,,,100,,,,,0,False,True
3925,1,42,Campo perfil 42,42,17,542,,0,,,,,100,,,,,0,False,True
3926,1,43,Campo perfil 43,43,17,543,,0,,,,,100,,,,,0,False,True
3927,1,44,Campo perfil 44,44,17,544,,0,,,,,100,,,,,0,False,True
3928,1,45,Campo perfil 45,45,17,545,,0,,,,,100,,,,,0,False,True
3929,72,31,Campo perfil 31,31,17,531,,0,,,,,100,,,,,0,False,True
3930,72,32,Campo perfil 32,32,17,532,,0,,,,,100,,,,,0,False,True
3931,72,33,Campo perfil 33,33,17,533,,0,,,,,100,,,,,0,False,True
