id,dato,llave,valor,tabla
1,,estado,Abierta,oporcli
2,,estado,Cerrada,oporcli
3,,estado,Pospuesta,oporcli
4,,estado,Perdida,oporcli
5,,tipo,DESCUENTO,cuentas
6,,tipo,GASTO,cuentas
7,,tipo,HONORARIO,cuentas
8,,tipo,SUPLIDO,cuentas
3663,0,2275,0|43,FiltroConfigPersonal
3664,0,2276,0|44,FiltroConfigPersonal
3665,0,2277,0|45,FiltroConfigPersonal
3666,0,2278,0|46,FiltroConfigPersonal
3667,0,2279,0|47,FiltroConfigPersonal
3668,0,2280,0|48,FiltroConfigPersonal
3669,0,2281,0|49,FiltroConfigPersonal
3670,0,2282,0|50,FiltroConfigPersonal
3671,0,2283,0|51,FiltroConfigPersonal
3672,0,2284,0|52,FiltroConfigPersonal
3673,0,2285,0|53,FiltroConfigPersonal
3674,0,2286,0|54,FiltroConfigPersonal
3675,0,2287,0|55,FiltroConfigPersonal
3676,0,2288,0|56,FiltroConfigPersonal
3677,0,2289,0|57,FiltroConfigPersonal
3678,0,2290,0|58,FiltroConfigPersonal
3679,0,2291,0|59,FiltroConfigPersonal
3680,0,2292,0|60,FiltroConfigPersonal
3681,0,2293,0|61,FiltroConfigPersonal
3682,0,2294,0|62,FiltroConfigPersonal
3683,0,2295,0|63,FiltroConfigPersonal
3684,0,2296,0|64,FiltroConfigPersonal
3685,0,2297,0|65,FiltroConfigPersonal
3686,0,2298,0|66,FiltroConfigPersonal
3687,0,2299,0|67,FiltroConfigPersonal
3688,0,2300,0|68,FiltroConfigPersonal
3689,0,2301,0|69,FiltroConfigPersonal
3690,0,2302,0|70,FiltroConfigPersonal
3691,0,2303,0|71,FiltroConfigPersonal
3692,0,2304,0|72,FiltroConfigPersonal
3693,0,2305,0|73,FiltroConfigPersonal
3694,0,2306,0|74,FiltroConfigPersonal
3695,0,2307,0|75,FiltroConfigPersonal
3696,0,2308,0|76,FiltroConfigPersonal
3697,0,2309,0|77,FiltroConfigPersonal
3698,0,2310,0|78,FiltroConfigPersonal
3699,0,2311,0|79,FiltroConfigPersonal
3700,0,2312,0|80,FiltroConfigPersonal
3701,0,2313,0|81,FiltroConfigPersonal
3702,0,2314,1|6,FiltroConfigPersonal
3703,0,2315,0|18,FiltroConfigPersonal
3704,0,2316,0|86,FiltroConfigPersonal
3705,0,2317,0|17,FiltroConfigPersonal
3706,0,2318,1|11,FiltroConfigPersonal
3707,0,2319,1|12,FiltroConfigPersonal
3708,0,2320,0|19,FiltroConfigPersonal
3709,0,2321,1|8,FiltroConfigPersonal
3710,0,2322,1|9,FiltroConfigPersonal
3714,40|0,TabOrder,1,config
3715,40|0,OpcionTipoVista,1,config
3725,38|0,Notas,352,config
3945,48|0,TabOrder,1,config
3946,48|0,OpcionTipoVista,1,config
3951,49|0,TabOrder,1,config
3952,49|0,OpcionTipoVista,1,config
4078,62|0,TabOrder,1,config
4079,62|0,OpcionTipoVista,1,config
4362,rutaPlantillas,ALLINONEMN068,C:\MNProgram\DOCS-MNPROGRAM_9362,ApiOneDrive
4509,59|0,TabOrder,1,config
4510,59|0,OpcionTipoVista,1,config
4513,fechaSincro,PCMN033,28/12/2021,ApiOneDrive
4517,38,,17.11.3.0,CONSULTATODOSDEFECTO
4850,0,1932,0|36,FiltroConfigPersonal
4851,0,1933,0|34,FiltroConfigPersonal
4852,0,1934,0|42,FiltroConfigPersonal
4853,0,1935,0|3,FiltroConfigPersonal
4854,0,1936,0|4,FiltroConfigPersonal
4855,0,1937,0|5,FiltroConfigPersonal
4856,0,1938,0|6,FiltroConfigPersonal
4857,0,1939,0|7,FiltroConfigPersonal
4858,0,1940,0|8,FiltroConfigPersonal
4859,0,1941,0|9,FiltroConfigPersonal
4860,0,1942,0|18,FiltroConfigPersonal
4861,0,1943,0|20,FiltroConfigPersonal
4862,0,1944,0|41,FiltroConfigPersonal
4863,0,1945,0|64,FiltroConfigPersonal
4864,0,1946,0|62,FiltroConfigPersonal
4865,0,1947,0|59,FiltroConfigPersonal
4866,0,1948,0|58,FiltroConfigPersonal
4867,0,1949,0|17,FiltroConfigPersonal
4868,0,1950,0|18,FiltroConfigPersonal
4869,0,1951,0|19,FiltroConfigPersonal
4870,0,1952,0|39,FiltroConfigPersonal
4871,0,1953,0|11,FiltroConfigPersonal
4872,0,1954,0|52,FiltroConfigPersonal
4873,0,1955,0|65,FiltroConfigPersonal
4874,0,1956,0|37,FiltroConfigPersonal
4875,0,1957,0|25,FiltroConfigPersonal
4876,0,1958,0|26,FiltroConfigPersonal
4877,0,1959,0|27,FiltroConfigPersonal
4878,0,1960,0|28,FiltroConfigPersonal
4879,0,1961,0|29,FiltroConfigPersonal
4880,0,1962,0|26,FiltroConfigPersonal
4881,0,1963,1|3,FiltroConfigPersonal
4882,0,1964,1|0,FiltroConfigPersonal
4883,0,1965,0|17,FiltroConfigPersonal
4884,0,1966,0|34,FiltroConfigPersonal
4885,0,1967,0|24,FiltroConfigPersonal
4886,0,1968,0|63,FiltroConfigPersonal
4887,0,1969,0|70,FiltroConfigPersonal
4888,0,1970,0|51,FiltroConfigPersonal
4889,0,1971,0|46,FiltroConfigPersonal
4890,0,1972,0|40,FiltroConfigPersonal
4891,0,1973,0|57,FiltroConfigPersonal
4892,0,1974,0|50,FiltroConfigPersonal
4893,0,1975,0|43,FiltroConfigPersonal
4894,0,1976,1|4,FiltroConfigPersonal
4895,0,1977,1|5,FiltroConfigPersonal
4896,0,1978,0|67,FiltroConfigPersonal
4897,0,1979,1|1,FiltroConfigPersonal
4898,0,1980,1|2,FiltroConfigPersonal
4899,0,1981,0|47,FiltroConfigPersonal
4900,0,1982,0|9,FiltroConfigPersonal
4901,0,1983,1|7,FiltroConfigPersonal
4902,0,1984,1|8,FiltroConfigPersonal
4903,0,1985,0|25,FiltroConfigPersonal
4904,0,1986,0|60,FiltroConfigPersonal
4905,0,1987,0|61,FiltroConfigPersonal
4906,0,1988,0|68,FiltroConfigPersonal
4907,0,1989,0|57,FiltroConfigPersonal
4908,0,1990,0|40,FiltroConfigPersonal
4909,0,1991,0|56,FiltroConfigPersonal
4910,0,1992,0|23,FiltroConfigPersonal
4911,0,1993,0|12,FiltroConfigPersonal
4912,0,1994,0|53,FiltroConfigPersonal
4913,0,1995,0|38,FiltroConfigPersonal
4914,0,1996,0|21,FiltroConfigPersonal
4915,0,1997,0|55,FiltroConfigPersonal
4916,0,1998,0|10,FiltroConfigPersonal
4917,0,1999,0|66,FiltroConfigPersonal
4918,0,2000,0|14,FiltroConfigPersonal
4919,0,2001,0|15,FiltroConfigPersonal
4920,0,2002,0|22,FiltroConfigPersonal
4921,0,2003,0|35,FiltroConfigPersonal
4922,0,2004,0|19,FiltroConfigPersonal
4923,0,2005,0|28,FiltroConfigPersonal
4924,0,2006,0|29,FiltroConfigPersonal
4925,0,2007,0|30,FiltroConfigPersonal
4926,0,2008,0|31,FiltroConfigPersonal
4927,0,2009,0|13,FiltroConfigPersonal
4928,0,2010,0|44,FiltroConfigPersonal
4929,0,2011,0|49,FiltroConfigPersonal
4930,0,2012,0|80,FiltroConfigPersonal
4931,0,2013,0|81,FiltroConfigPersonal
4932,0,2014,0|48,FiltroConfigPersonal
4933,0,2015,0|16,FiltroConfigPersonal
4934,0,2016,0|84,FiltroConfigPersonal
4935,0,2017,0|85,FiltroConfigPersonal
4936,0,2018,0|86,FiltroConfigPersonal
4937,0,2019,0|87,FiltroConfigPersonal
4938,0,2020,0|88,FiltroConfigPersonal
4939,0,2021,0|89,FiltroConfigPersonal
4940,0,2022,0|90,FiltroConfigPersonal
4941,0,2023,0|91,FiltroConfigPersonal
4942,0,2024,0|92,FiltroConfigPersonal
4943,0,2025,0|93,FiltroConfigPersonal
4944,0,2026,0|94,FiltroConfigPersonal
4945,0,2027,0|95,FiltroConfigPersonal
4946,0,2028,0|96,FiltroConfigPersonal
4947,0,2029,0|97,FiltroConfigPersonal
4948,0,2030,0|98,FiltroConfigPersonal
4949,0,2031,0|99,FiltroConfigPersonal
4950,0,2032,0|100,FiltroConfigPersonal
4951,0,2033,0|101,FiltroConfigPersonal
4952,0,2034,0|102,FiltroConfigPersonal
4953,0,2035,0|103,FiltroConfigPersonal
4954,0,2036,0|104,FiltroConfigPersonal
4955,0,2037,0|105,FiltroConfigPersonal
4956,0,2038,0|106,FiltroConfigPersonal
4957,0,2039,0|107,FiltroConfigPersonal
4958,0,2040,0|108,FiltroConfigPersonal
4959,0,2041,0|109,FiltroConfigPersonal
4960,0,2042,0|110,FiltroConfigPersonal
4961,0,2043,0|111,FiltroConfigPersonal
4962,0,2044,0|112,FiltroConfigPersonal
4963,0,2045,0|113,FiltroConfigPersonal
4964,0,2046,0|114,FiltroConfigPersonal
4965,0,2047,0|115,FiltroConfigPersonal
4966,0,2048,0|116,FiltroConfigPersonal
4967,0,2049,0|117,FiltroConfigPersonal
4968,0,2050,0|118,FiltroConfigPersonal
4969,0,2051,0|119,FiltroConfigPersonal
4970,0,2052,0|120,FiltroConfigPersonal
4971,0,2053,0|121,FiltroConfigPersonal
4972,0,2054,0|122,FiltroConfigPersonal
4973,0,2055,0|123,FiltroConfigPersonal
4974,0,2056,0|124,FiltroConfigPersonal
4975,0,2057,0|125,FiltroConfigPersonal
4976,0,2058,0|54,FiltroConfigPersonal
4977,0,2059,0|71,FiltroConfigPersonal
4978,0,2060,1|6,FiltroConfigPersonal
4979,0,2061,0|129,FiltroConfigPersonal
4980,0,2062,0|27,FiltroConfigPersonal
4981,0,2063,0|32,FiltroConfigPersonal
4982,0,2064,0|33,FiltroConfigPersonal
4983,0,2065,0|133,FiltroConfigPersonal
4984,0,2066,0|72,FiltroConfigPersonal
4985,0,2067,0|45,FiltroConfigPersonal
4986,0,2068,0|69,FiltroConfigPersonal
5028,0,1582,0|1,FiltroConfigPersonal
5029,0,1583,0|2,FiltroConfigPersonal
5030,0,1584,0|15,FiltroConfigPersonal
5031,0,1585,0|10,FiltroConfigPersonal
5032,0,1586,0|11,FiltroConfigPersonal
5033,0,1587,0|12,FiltroConfigPersonal
5034,0,1588,1|0,FiltroConfigPersonal
5035,0,1589,1|1,FiltroConfigPersonal
5036,0,1590,1|2,FiltroConfigPersonal
5037,0,1591,1|3,FiltroConfigPersonal
5038,0,1592,0|13,FiltroConfigPersonal
5039,0,1593,1|7,FiltroConfigPersonal
5040,0,1594,1|8,FiltroConfigPersonal
5041,0,1595,1|9,FiltroConfigPersonal
5042,0,1596,1|4,FiltroConfigPersonal
5043,0,1597,0|14,FiltroConfigPersonal
5044,0,1598,1|5,FiltroConfigPersonal
5045,0,1599,1|6,FiltroConfigPersonal
5046,0,1930,0|18,FiltroConfigPersonal
5047,0,3008,0|19,FiltroConfigPersonal
5258,1,552,0|16,FiltroConfig
5259,1,553,0|34,FiltroConfig
5260,1,592,0|2,FiltroConfig
5261,1,593,0|3,FiltroConfig
5262,1,594,0|4,FiltroConfig
5263,1,595,0|5,FiltroConfig
5264,1,596,0|6,FiltroConfig
5265,1,597,0|38,FiltroConfig
5266,1,598,0|148,FiltroConfig
5267,1,599,0|41,FiltroConfig
5268,1,600,0|59,FiltroConfig
5269,1,601,0|22,FiltroConfig
5270,1,612,0|49,FiltroConfig
5271,1,614,0|32,FiltroConfig
5272,1,615,0|50,FiltroConfig
5273,1,641,0|60,FiltroConfig
5274,1,664,0|25,FiltroConfig
5275,1,789,0|17,FiltroConfig
5276,1,790,0|18,FiltroConfig
5277,1,1753,0|37,FiltroConfig
5278,1,1754,0|35,FiltroConfig
5279,1,1755,0|19,FiltroConfig
5280,1,1756,0|22,FiltroConfig
5281,1,1757,0|23,FiltroConfig
5282,1,1758,0|24,FiltroConfig
5283,1,1759,0|25,FiltroConfig
5284,1,1760,0|26,FiltroConfig
5285,1,1761,0|27,FiltroConfig
5286,1,1762,0|28,FiltroConfig
5287,1,1763,0|21,FiltroConfig
5288,1,1764,0|26,FiltroConfig
5289,1,1765,0|58,FiltroConfig
5290,1,1766,0|51,FiltroConfig
5291,1,1767,0|33,FiltroConfig
5292,1,1768,0|34,FiltroConfig
5293,1,1769,0|35,FiltroConfig
5294,1,1770,0|36,FiltroConfig
5295,1,1771,0|37,FiltroConfig
5296,1,1772,0|38,FiltroConfig
5297,1,1773,0|40,FiltroConfig
5298,1,1774,0|48,FiltroConfig
5299,1,1775,0|47,FiltroConfig
5300,1,1776,0|42,FiltroConfig
5301,1,1777,0|43,FiltroConfig
5302,1,1778,0|44,FiltroConfig
5303,1,1779,0|45,FiltroConfig
5304,1,1780,0|46,FiltroConfig
5305,1,1781,0|47,FiltroConfig
5306,1,1782,0|48,FiltroConfig
5307,1,1891,1|4,FiltroConfig
5308,1,2501,0|50,FiltroConfig
5309,1,2502,0|51,FiltroConfig
5310,1,2503,0|52,FiltroConfig
5311,1,2504,0|53,FiltroConfig
5312,1,2505,0|54,FiltroConfig
5313,1,2506,0|55,FiltroConfig
5314,1,2507,0|56,FiltroConfig
5315,1,2508,0|57,FiltroConfig
5316,1,2509,0|58,FiltroConfig
5317,1,2510,0|59,FiltroConfig
5318,1,2511,0|60,FiltroConfig
5319,1,2512,0|61,FiltroConfig
5320,1,2513,0|62,FiltroConfig
5321,1,2514,0|63,FiltroConfig
5322,1,2515,0|64,FiltroConfig
5324,1,499,0|66,FiltroConfig
5325,1,522,0|43,FiltroConfig
5326,1,523,0|18,FiltroConfig
5327,1,524,0|69,FiltroConfig
5328,1,528,0|27,FiltroConfig
5329,1,39,1|5,FiltroConfig
5330,1,1,1|72,FiltroConfig
5331,1,11,0|73,FiltroConfig
5332,1,6,1|6,FiltroConfig
5333,1,20,0|75,FiltroConfig
5334,1,12,0|17,FiltroConfig
5335,1,135,0|77,FiltroConfig
5336,1,5,1|3,FiltroConfig
5337,1,225,0|79,FiltroConfig
5338,1,226,0|80,FiltroConfig
5339,1,293,0|56,FiltroConfig
5340,1,319,0|42,FiltroConfig
5341,1,348,0|54,FiltroConfig
5342,1,227,0|84,FiltroConfig
5343,1,228,0|85,FiltroConfig
5344,1,320,1|7,FiltroConfig
5345,1,229,0|87,FiltroConfig
5346,1,8,0|24,FiltroConfig
5347,1,7,0|55,FiltroConfig
5348,1,14,1|0,FiltroConfig
5349,1,230,0|91,FiltroConfig
5350,1,231,0|92,FiltroConfig
5351,1,232,0|93,FiltroConfig
5352,1,15,1|1,FiltroConfig
5353,1,16,0|11,FiltroConfig
5354,1,2,1|2,FiltroConfig
5355,1,13,1|8,FiltroConfig
5356,1,1836,0|98,FiltroConfig
5357,1,1837,0|99,FiltroConfig
5358,1,233,0|100,FiltroConfig
5359,1,234,0|101,FiltroConfig
5360,1,235,0|102,FiltroConfig
5361,1,17,0|12,FiltroConfig
5362,1,220,1|9,FiltroConfig
5364,1,165,0|28,FiltroConfig
5365,1,236,0|107,FiltroConfig
5366,1,347,0|53,FiltroConfig
5368,1,18,0|29,FiltroConfig
5369,1,10,0|23,FiltroConfig
5370,1,210,0|39,FiltroConfig
5371,1,40,0|14,FiltroConfig
5372,1,19,0|30,FiltroConfig
5373,1,9,0|45,FiltroConfig
5374,1,41,0|116,FiltroConfig
5376,1,42,0|118,FiltroConfig
5377,1,43,0|119,FiltroConfig
5378,1,44,0|120,FiltroConfig
5379,1,45,0|121,FiltroConfig
5380,1,211,0|122,FiltroConfig
5381,1,224,0|123,FiltroConfig
5382,1,318,0|124,FiltroConfig
5383,1,219,0|125,FiltroConfig
5384,1,212,0|126,FiltroConfig
5385,1,213,0|127,FiltroConfig
5386,1,214,0|128,FiltroConfig
5387,1,307,0|57,FiltroConfig
5388,1,308,0|52,FiltroConfig
5389,1,310,0|131,FiltroConfig
5390,1,311,0|132,FiltroConfig
5391,1,312,0|133,FiltroConfig
5392,1,313,0|134,FiltroConfig
5393,1,314,0|135,FiltroConfig
5394,1,315,0|46,FiltroConfig
5395,1,316,0|137,FiltroConfig
5396,1,317,0|138,FiltroConfig
5397,1,215,0|139,FiltroConfig
5398,1,217,0|140,FiltroConfig
5399,1,218,0|141,FiltroConfig
5400,1,222,0|142,FiltroConfig
5401,1,223,0|143,FiltroConfig
5402,1,216,0|144,FiltroConfig
5403,1,851,0|145,FiltroConfig
5404,1,1613,0|146,FiltroConfig
5405,1,1618,0|147,FiltroConfig
5406,1,1620,0|36,FiltroConfig
5407,1,1625,0|31,FiltroConfig
5408,1,1663,0|13,FiltroConfig
5409,1,1866,0|33,FiltroConfig
5644,4,216,2,ConsultaGeneral
6275,31,,17.11.3.0,CONSULTATODOSDEFECTO
6615,32,,17.11.3.0,CONSULTATODOSDEFECTO
8493,0,1613,0|146,FiltroConfigPersonal
8494,0,1618,0|147,FiltroConfigPersonal
8495,0,1620,0|36,FiltroConfigPersonal
8496,0,1625,0|31,FiltroConfigPersonal
8497,0,1663,0|13,FiltroConfigPersonal
8498,0,1753,0|37,FiltroConfigPersonal
8499,0,1754,0|35,FiltroConfigPersonal
8500,0,1755,0|19,FiltroConfigPersonal
8501,0,1756,0|22,FiltroConfigPersonal
8502,0,1757,0|23,FiltroConfigPersonal
8503,0,1758,0|24,FiltroConfigPersonal
8504,0,1759,0|25,FiltroConfigPersonal
8505,0,1760,0|26,FiltroConfigPersonal
8506,0,1761,0|27,FiltroConfigPersonal
8507,0,1762,0|28,FiltroConfigPersonal
8508,0,1763,0|21,FiltroConfigPersonal
8509,0,1764,0|26,FiltroConfigPersonal
8510,0,1765,0|58,FiltroConfigPersonal
8511,0,1766,0|51,FiltroConfigPersonal
8512,0,1767,0|33,FiltroConfigPersonal
8513,0,1768,0|34,FiltroConfigPersonal
8514,0,1769,0|35,FiltroConfigPersonal
8515,0,1770,0|36,FiltroConfigPersonal
8516,0,1771,0|37,FiltroConfigPersonal
8517,0,1772,0|38,FiltroConfigPersonal
8518,0,1773,0|40,FiltroConfigPersonal
8519,0,1774,0|48,FiltroConfigPersonal
8520,0,1775,0|47,FiltroConfigPersonal
8521,0,1776,0|42,FiltroConfigPersonal
8522,0,1777,0|43,FiltroConfigPersonal
8523,0,1778,0|44,FiltroConfigPersonal
8524,0,1779,0|45,FiltroConfigPersonal
8525,0,1780,0|46,FiltroConfigPersonal
8526,0,1781,0|47,FiltroConfigPersonal
8527,0,1782,0|48,FiltroConfigPersonal
8528,0,1836,0|98,FiltroConfigPersonal
8529,0,1837,0|99,FiltroConfigPersonal
8530,0,1866,0|33,FiltroConfigPersonal
8531,0,1891,1|4,FiltroConfigPersonal
8532,0,2501,0|50,FiltroConfigPersonal
8533,0,2502,0|51,FiltroConfigPersonal
8534,0,2503,0|52,FiltroConfigPersonal
8535,0,2504,0|53,FiltroConfigPersonal
8536,0,2505,0|54,FiltroConfigPersonal
8537,0,2506,0|55,FiltroConfigPersonal
8538,0,2507,0|56,FiltroConfigPersonal
8539,0,2508,0|57,FiltroConfigPersonal
8540,0,2509,0|58,FiltroConfigPersonal
8541,0,2510,0|59,FiltroConfigPersonal
8542,0,2511,0|60,FiltroConfigPersonal
8543,0,2512,0|61,FiltroConfigPersonal
8544,0,2513,0|62,FiltroConfigPersonal
8545,0,2514,0|63,FiltroConfigPersonal
8546,0,2515,0|64,FiltroConfigPersonal
8547,0,293,0|56,FiltroConfigPersonal
8548,0,307,0|57,FiltroConfigPersonal
8549,0,308,0|52,FiltroConfigPersonal
8550,0,310,0|131,FiltroConfigPersonal
8551,0,311,0|132,FiltroConfigPersonal
8552,0,312,0|133,FiltroConfigPersonal
8553,0,313,0|134,FiltroConfigPersonal
8554,0,314,0|135,FiltroConfigPersonal
8555,0,315,0|46,FiltroConfigPersonal
8556,0,316,0|137,FiltroConfigPersonal
8557,0,317,0|138,FiltroConfigPersonal
8558,0,318,0|124,FiltroConfigPersonal
8559,0,319,0|42,FiltroConfigPersonal
8560,0,320,1|7,FiltroConfigPersonal
8561,0,347,0|53,FiltroConfigPersonal
8562,0,348,0|54,FiltroConfigPersonal
8563,0,351,0|15,FiltroConfigPersonal
8564,0,468,0|44,FiltroConfigPersonal
8565,0,487,0|10,FiltroConfigPersonal
8566,0,499,0|66,FiltroConfigPersonal
8567,0,522,0|43,FiltroConfigPersonal
8568,0,523,0|18,FiltroConfigPersonal
8569,0,524,0|69,FiltroConfigPersonal
8570,0,528,0|27,FiltroConfigPersonal
8571,0,552,0|16,FiltroConfigPersonal
8572,0,553,0|34,FiltroConfigPersonal
8573,0,592,0|2,FiltroConfigPersonal
8574,0,593,0|3,FiltroConfigPersonal
8575,0,594,0|4,FiltroConfigPersonal
8576,0,595,0|5,FiltroConfigPersonal
8577,0,596,0|6,FiltroConfigPersonal
8578,0,597,0|38,FiltroConfigPersonal
8579,0,598,0|148,FiltroConfigPersonal
8580,0,599,0|41,FiltroConfigPersonal
8581,0,600,0|59,FiltroConfigPersonal
8582,0,601,0|22,FiltroConfigPersonal
8583,0,612,0|49,FiltroConfigPersonal
8584,0,614,0|32,FiltroConfigPersonal
8585,0,615,0|50,FiltroConfigPersonal
8586,0,641,0|60,FiltroConfigPersonal
8587,0,664,0|25,FiltroConfigPersonal
8588,0,789,0|17,FiltroConfigPersonal
8589,0,790,0|18,FiltroConfigPersonal
8590,0,851,0|145,FiltroConfigPersonal
8591,0,1454,0|43,FiltroConfigPersonal
8592,0,1455,0|1,FiltroConfigPersonal
8593,0,1456,1|1,FiltroConfigPersonal
8594,0,1457,0|37,FiltroConfigPersonal
8595,0,1458,1|3,FiltroConfigPersonal
8596,0,1459,1|4,FiltroConfigPersonal
8597,0,1460,1|2,FiltroConfigPersonal
8598,0,1461,0|49,FiltroConfigPersonal
8599,0,1462,0|7,FiltroConfigPersonal
8600,0,1463,0|66,FiltroConfigPersonal
8601,0,1464,0|8,FiltroConfigPersonal
8602,0,1465,0|42,FiltroConfigPersonal
8603,0,1466,0|28,FiltroConfigPersonal
8604,0,1467,0|29,FiltroConfigPersonal
8605,0,1468,0|30,FiltroConfigPersonal
8606,0,1469,0|31,FiltroConfigPersonal
8607,0,1470,0|32,FiltroConfigPersonal
8608,0,1471,0|33,FiltroConfigPersonal
8609,0,1472,0|34,FiltroConfigPersonal
8610,0,1473,0|35,FiltroConfigPersonal
8611,0,1474,0|36,FiltroConfigPersonal
8612,0,1475,0|37,FiltroConfigPersonal
8613,0,1476,0|38,FiltroConfigPersonal
8614,0,1477,0|39,FiltroConfigPersonal
8615,0,1478,0|40,FiltroConfigPersonal
8616,0,1479,0|41,FiltroConfigPersonal
8617,0,1480,0|42,FiltroConfigPersonal
8618,0,1481,0|43,FiltroConfigPersonal
8619,0,1482,0|44,FiltroConfigPersonal
8620,0,1483,0|45,FiltroConfigPersonal
8621,0,1484,0|46,FiltroConfigPersonal
8622,0,1485,0|47,FiltroConfigPersonal
8623,0,1486,0|20,FiltroConfigPersonal
8624,0,1487,0|26,FiltroConfigPersonal
8625,0,1488,0|27,FiltroConfigPersonal
8626,0,1489,0|28,FiltroConfigPersonal
8627,0,1490,0|29,FiltroConfigPersonal
8628,0,1491,0|30,FiltroConfigPersonal
8629,0,1492,0|31,FiltroConfigPersonal
8630,0,1493,0|32,FiltroConfigPersonal
8631,0,1494,0|33,FiltroConfigPersonal
8632,0,1495,0|21,FiltroConfigPersonal
8633,0,1496,0|22,FiltroConfigPersonal
8634,0,1497,0|23,FiltroConfigPersonal
8635,0,1498,0|24,FiltroConfigPersonal
8636,0,1499,0|25,FiltroConfigPersonal
8637,0,1500,0|62,FiltroConfigPersonal
8638,0,1501,0|63,FiltroConfigPersonal
8639,0,1502,0|64,FiltroConfigPersonal
8640,0,1503,0|65,FiltroConfigPersonal
8641,0,1504,0|66,FiltroConfigPersonal
8642,0,1505,0|67,FiltroConfigPersonal
8643,0,1506,0|68,FiltroConfigPersonal
8644,0,1507,0|69,FiltroConfigPersonal
8645,0,1508,0|13,FiltroConfigPersonal
8646,0,1509,0|14,FiltroConfigPersonal
8647,0,1510,0|15,FiltroConfigPersonal
8648,0,1511,0|16,FiltroConfigPersonal
8649,0,1512,0|17,FiltroConfigPersonal
8650,0,1513,0|18,FiltroConfigPersonal
8651,0,1514,0|19,FiltroConfigPersonal
8652,0,1531,0|67,FiltroConfigPersonal
8653,0,1532,0|56,FiltroConfigPersonal
8654,0,1533,0|14,FiltroConfigPersonal
8655,0,1534,0|51,FiltroConfigPersonal
8656,0,1535,0|52,FiltroConfigPersonal
8657,0,1536,0|17,FiltroConfigPersonal
8658,0,1537,0|62,FiltroConfigPersonal
8659,0,1538,0|19,FiltroConfigPersonal
8660,0,1539,0|20,FiltroConfigPersonal
8661,0,1540,0|21,FiltroConfigPersonal
8662,0,1541,0|41,FiltroConfigPersonal
8663,0,1542,0|40,FiltroConfigPersonal
8664,0,1543,0|58,FiltroConfigPersonal
8665,0,1544,0|59,FiltroConfigPersonal
8666,0,1545,0|63,FiltroConfigPersonal
8667,0,1546,0|27,FiltroConfigPersonal
8668,0,1607,0|77,FiltroConfigPersonal
8669,0,1608,0|78,FiltroConfigPersonal
8670,0,1609,0|79,FiltroConfigPersonal
8671,0,1610,0|80,FiltroConfigPersonal
8672,0,1611,0|81,FiltroConfigPersonal
8673,0,1612,0|64,FiltroConfigPersonal
8674,0,1621,0|48,FiltroConfigPersonal
8675,0,1622,0|84,FiltroConfigPersonal
8676,0,1623,0|85,FiltroConfigPersonal
8677,0,1626,0|86,FiltroConfigPersonal
8678,0,1627,0|87,FiltroConfigPersonal
8679,0,1643,1|5,FiltroConfigPersonal
8680,0,1645,0|38,FiltroConfigPersonal
8681,0,1646,0|92,FiltroConfigPersonal
8682,0,1647,0|65,FiltroConfigPersonal
8683,0,1648,0|61,FiltroConfigPersonal
8684,0,1649,0|53,FiltroConfigPersonal
8685,0,1650,0|96,FiltroConfigPersonal
8686,0,1651,0|97,FiltroConfigPersonal
8687,0,1652,0|98,FiltroConfigPersonal
8688,0,1653,0|99,FiltroConfigPersonal
8689,0,1654,0|100,FiltroConfigPersonal
8690,0,1655,0|101,FiltroConfigPersonal
8691,0,1656,0|89,FiltroConfigPersonal
8692,0,1660,0|60,FiltroConfigPersonal
8693,0,1661,0|44,FiltroConfigPersonal
8694,0,1664,0|54,FiltroConfigPersonal
8695,0,1666,0|57,FiltroConfigPersonal
8696,0,1791,0|50,FiltroConfigPersonal
8697,0,1792,0|9,FiltroConfigPersonal
8698,0,1793,0|10,FiltroConfigPersonal
8699,0,1794,0|34,FiltroConfigPersonal
8700,0,1795,0|35,FiltroConfigPersonal
8701,0,1796,0|36,FiltroConfigPersonal
8702,0,1797,0|39,FiltroConfigPersonal
8703,0,1798,0|47,FiltroConfigPersonal
8704,0,1799,0|11,FiltroConfigPersonal
8705,0,1800,0|12,FiltroConfigPersonal
8706,0,1812,0|45,FiltroConfigPersonal
8707,0,1813,0|46,FiltroConfigPersonal
8708,0,1869,1|0,FiltroConfigPersonal
8709,0,1928,1|6,FiltroConfigPersonal
8710,0,2215,0|120,FiltroConfigPersonal
8711,0,2216,0|121,FiltroConfigPersonal
8712,0,2217,0|100,FiltroConfigPersonal
8713,0,341,1|14,FiltroConfigPersonal
8714,0,342,1|15,FiltroConfigPersonal
8715,0,343,1|15,FiltroConfigPersonal
8716,0,344,1|14,FiltroConfigPersonal
8717,0,345,1|16,FiltroConfigPersonal
8718,0,346,1|1,FiltroConfigPersonal
8719,0,471,1|24,FiltroConfigPersonal
8720,0,482,1|16,FiltroConfigPersonal
8721,0,483,1|17,FiltroConfigPersonal
8722,0,484,1|18,FiltroConfigPersonal
8723,0,498,1|13,FiltroConfigPersonal
8724,0,507,1|3,FiltroConfigPersonal
8725,0,508,1|7,FiltroConfigPersonal
8726,0,509,1|8,FiltroConfigPersonal
8727,0,510,1|9,FiltroConfigPersonal
8728,0,511,1|10,FiltroConfigPersonal
8729,0,512,1|11,FiltroConfigPersonal
8730,0,513,0|9,FiltroConfigPersonal
